Name,Address,city,country,phone,email,website,facebook,instagram,twitter,googlemap,license,mon,tue,wed,thu,fri,sat,sun,image,Online_Shop,StoreFront,Recreational,Medical,Curbside_Pickup,Accessible,Security
Your Local Cannabis - Trenton,"266 Dundas St E, Unit 102","Trenton, ON CA K8V 5Z9",Canada,613-392-8655,hightrenton@yourlocalcannabis.com,https://yourlocalcannabis.com/,,,https://www.facebook.com/Local-Cannabis-103431621341494,https://www.google.com/maps/dir/?api=1&destination=266%20Dundas%20St%20E%2C%20Unit%20102%20Trenton%2C%20ON%20CA%20K8V%205Z9,Adult-Use Retail: CRSA1203445,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 7:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/313/664/avatar/1641998322-ylc.jpeg?fit=crop&auto=format&w=140&h=140
Weedy Point,85 Niagara St,"St. Catharines, ON CA L2P 2S3",Canada,(905) 684-1001,info@weedypoint.ca,https://weedypoint.ca/shop-st-catharines/?,,,https://www.facebook.com/theweedypointmedia,https://www.google.com/maps/dir/?api=1&destination=85%20Niagara%20St%20St.%20Catharines%2C%20ON%20CA%20L2P%202S3,Adult-Use Retail: CRSA1199601,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,10:00AM - 10:00PM,9:00AM - 8:00PM,,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/309/002/avatar/1640446819-untitled_design.png?fit=crop&auto=format&w=140&h=140
Spot420 The Cannabis Store - St. Catharines,120 Welland Avenue Unit 5,"St. Catharines, ON CA L2R 2N3",Canada,905-684-0141,StCatharinesspot420@gmail.com,http://www.spot420.ca/,,,https://www.facebook.com/www.facebook.com,https://www.google.com/maps/dir/?api=1&destination=120%20Welland%20Avenue%20Unit%205%20St.%20Catharines%2C%20ON%20CA%20L2R%202N3,Adult-Use Retail: CRSA1189271,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/307/484/avatar/1629741397-screen_shot_2021-08-23_at_105613_am.png?fit=crop&auto=format&w=140&h=140
Sativa Bliss Cannabis,11 Queenston St,"St. Catharines, ON CA L2R 2Y8",Canada,905-682-9295,kamran@sativabliss.ca,https://sativabliss.ca/shop-st-catharines/,,,,https://www.google.com/maps/dir/?api=1&destination=11%20Queenston%20St%20St.%20Catharines%2C%20ON%20CA%20L2R%202Y8,,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 9:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/310/815/avatar/1631217519-1611174365-sativa_bliss_circle_logo_for_social_media.jpeg?fit=crop&auto=format&w=140&h=140
Greener Grass Cannabis,75 King Street,"St. Catharines, ON CA L2R 3H6",Canada,(905)-641-9333,greenergrasscannabis@gmail.com,https://greenergrasscannabis.ca/,,,https://www.instagram.com/greenergrasscannabis,https://www.google.com/maps/dir/?api=1&destination=75%20King%20Street%20St.%20Catharines%2C%20ON%20CA%20L2R%203H6,Adult-Use Retail: CRSA1208363,10:30AM - 10:30PM,10:30AM - 10:30PM,10:30AM - 10:30PM,10:30AM - 10:30PM,10:30AM - 10:30PM,10:30AM - 10:30PM,12:00PM - 10:30PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/313/459/avatar/1638358031-screen_shot_2021-12-01_at_62653_am.png?fit=crop&auto=format&w=140&h=140
Garden City Cannabis Co - St. Catharines,111 Fourth Ave,"St. Catharines, ON CA L2S 3P5",Canada,905-397-4207,hello@gardencitycannabisco.com,http://www.gardencitycannabisco.com/,,,https://www.facebook.com/@GardenCityCannaCo,https://www.google.com/maps/dir/?api=1&destination=111%20Fourth%20Ave%20St.%20Catharines%2C%20ON%20CA%20L2S%203P5,Adult-Use Retail: CRSA1172464,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/306/692/avatar/1628711077-168437565_299447131788866_5367917661373361876_n.jpeg?fit=crop&auto=format&w=140&h=140
Inspired Cannabis Co.,295 Fourth Ave,"St. Catharines, ON CA L2S 0E7",Canada,289-820-5855,info@inspiredcannabis.ca,https://inspiredcannabis.ca/locations.php#,,,https://www.facebook.com/inspiredcannaco1,https://www.google.com/maps/dir/?api=1&destination=295%20Fourth%20Ave%20St.%20Catharines%2C%20ON%20CA%20L2S%200E7,Adult-Use Retail: 1177781,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/306/871/avatar/1612455437-INSPIRED_CIRCULAR_LOGO_-_NAVY__JPG_.jpg?fit=crop&auto=format&w=140&h=140
T CANNABIS - Beamsville,4322 Ontario St,"Beamsville, ON CA L0r 1b5",Canada,(905) 563-5255,info@tcann.ca,http://www.tcann.ca/,,,,https://www.google.com/maps/dir/?api=1&destination=4322%20Ontario%20St%20Beamsville%2C%20ON%20CA%20L0r%201b5,Adult-Use Retail: CRSA1172694,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,10:00AM - 10:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/304/014/avatar/1597886932-logosmallv2socmedia.jpg?fit=crop&auto=format&w=140&h=140
Grand Cannabis - St. Catharines,225 St Paul St W Unit 4,"St. Catharines, ON CA L2S 2E2",Canada,(905) 863-1420,admin@grandcannabis.ca,http://www.grandcannabis.ca/,,,,https://www.google.com/maps/dir/?api=1&destination=225%20St%20Paul%20St%20W%20Unit%204%20St.%20Catharines%2C%20ON%20CA%20L2S%202E2,Adult-Use Retail: CRSA1192876,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 9:00PM,10:00AM - 8:00PM,11:00AM - 6:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/321/105/avatar/1658413660-grand.jpeg?fit=crop&auto=format&w=140&h=140
The Spot Cannabis Co. - Waterdown,5 MILL ST SOUTH UNIT 2,"Waterdown, ON CA L0R 2H0",Canada,2898958050,info@thespotcannabis.com,https://thespotcannabis.com/,,,https://www.instagram.com/?hl=en,https://www.google.com/maps/dir/?api=1&destination=5%20MILL%20ST%20SOUTH%20UNIT%202%20Waterdown%2C%20ON%20CA%20L0R%202H0,Adult-Use Retail: CRSA1196311,11:00AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 9:00PM,11:00AM - 9:00PM,11:00AM - 5:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/308/171/avatar/1621430234-the_spot.jpeg?fit=crop&auto=format&w=140&h=140
True North Cannabis Co. - St. Catharines,92 Pelham Rd.,"St. Catharines, ON CA L2S 1T1",Canada,226-797-0522,info@tncc.ca,https://tncc.ca/,,,,https://www.google.com/maps/dir/?api=1&destination=92%20Pelham%20Rd.%20St.%20Catharines%2C%20ON%20CA%20L2S%201T1,Adult-Use Retail: CRSA1195088,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:30AM - 8:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/306/865/avatar/1625054062-tncc.jpeg?fit=crop&auto=format&w=140&h=140
Royal Leafs Waterdown,40 Main St N,"Waterdown, ON CA L0R 2H0",Canada,3652053237,info@royalleafs.ca,https://www.royalleafs.ca/,,,https://www.facebook.com/profile.php?id=100075445166482,https://www.google.com/maps/dir/?api=1&destination=40%20Main%20St%20N%20Waterdown%2C%20ON%20CA%20L0R%202H0,Adult-Use Retail: CRSA1207580,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/313/845/avatar/1669505284-royal_leafs.png?fit=crop&auto=format&w=140&h=140
One Plant - St. Catharines,343 Glendale Ave,"St. Catharines, ON CA L2T 0A1",Canada,905-680-0420,info@oneplant.ca,https://www.oneplant.ca/,,,,https://www.google.com/maps/dir/?api=1&destination=343%20Glendale%20Ave%20St.%20Catharines%2C%20ON%20CA%20L2T%200A1,,9:30AM - 10:00PM,9:30AM - 10:00PM,9:30AM - 10:00PM,9:30AM - 10:00PM,9:30AM - 10:00PM,9:30AM - 10:00PM,10:00AM - 8:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/310/916/avatar/1631723047-one_plant_proper_.png?fit=crop&auto=format&w=140&h=140
Green Grove Cannabis - Alliston,70 Victoria St. East,"Alliston, ON CA L9R 1L2",Canada,(705) 250-0187,management@greengrove.ca,http://www.greengrove.ca/,,,https://www.facebook.com/greengrovecanna,https://www.google.com/maps/dir/?api=1&destination=70%20Victoria%20St.%20East%20Alliston%2C%20ON%20CA%20L9R%201L2,Adult-Use Retail: CRSA1178444,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,11:00AM - 6:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/306/373/avatar/1620817756-screen_shot_2021-05-12_at_70847_am.png?fit=crop&auto=format&w=140&h=140
Haze Buds Cannabis,2100 Metro Dr N Unit 5,"Jacksons Point, ON CA L0E 1L0",Canada,(289) 298-2859,info@hazebuds.ca,https://www.hazebuds.ca/,,,https://www.facebook.com/Haze-Buds-Cannabis-104749065295139,https://www.google.com/maps/dir/?api=1&destination=2100%20Metro%20Dr%20N%20Unit%205%20Jacksons%20Point%2C%20ON%20CA%20L0E%201L0,Adult-Use Retail: CRSA1210165,12:00PM - 8:00PM,12:00PM - 10:00PM,12:00PM - 8:00PM,12:00PM - 8:00PM,11:00AM - 9:00PM,11:00AM - 9:00PM,11:00AM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/314/336/avatar/1641820849-screen_shot_2022-01-10_at_82038_am.png?fit=crop&auto=format&w=140&h=140
BUDZYS CANNABIS,298 Grays Rd Unit 5,"Hamilton, ON CA L8E1V5",Canada,289-389-7515,Budzyscannabis298@gmail.com,http://www.budzyscannabis.com/,,,https://www.instagram.com/budzyscannabis,https://www.google.com/maps/dir/?api=1&destination=298%20Grays%20Rd%20Unit%205%20Hamilton%2C%20ON%20CA%20L8E1V5,Adult-Use Retail: 79938-2668,11:00AM - 8:00PM,10:00AM - 9:00AM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,11:00AM - 8:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/308/349/avatar/1623876236-screen_shot_2021-06-16_at_44251_pm.png?fit=crop&auto=format&w=140&h=140
Elevated Minds,570 Highway 8 Unit 2,"Stoney Creek, ON CA L5R 3R7",Canada,9059308511,kelvin@skelevatedminds.com,http://skelevatedminds.com/,,,https://www.facebook.com/ElevatedMindsRetailExperience,https://www.google.com/maps/dir/?api=1&destination=570%20Highway%208%20Unit%202%20Stoney%20Creek%2C%20ON%20CA%20L5R%203R7,Adult-Use Retail: CRSA1203507,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,10:00AM - 10:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/313/450/avatar/1637333395-sk_elevated_minds_logo_finalize-01.png?fit=crop&auto=format&w=140&h=140
Toke Cannabis - Hamilton,247 Centennial Pkwy N #2,"Hamilton, ON CA L8E 2X3",Canada,289-389-1885,hamilton@tokecannabis.com,https://www.tokecannabis.com/store/?store_id=2612#/menu,,,https://www.facebook.com/tokehamilton,https://www.google.com/maps/dir/?api=1&destination=247%20Centennial%20Pkwy%20N%20%232%20Hamilton%2C%20ON%20CA%20L8E%202X3,Adult-Use Retail: CRSA1186962,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 11:00PM,10:00AM - 11:00PM,10:00AM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/307/439/avatar/1617333261-tokehamilton21.jpg?fit=crop&auto=format&w=140&h=140
Shinybud - Alliston,86 Young St. Unit S6B,"Alliston, ON CA L9R 1P8",Canada,(705) 435-7728,alliston@shinybud.com,https://www.shinybud.com/alliston/?,,,https://www.facebook.com/ShinyBud.SNYB,https://www.google.com/maps/dir/?api=1&destination=86%20Young%20St.%20Unit%20S6B%20Alliston%2C%20ON%20CA%20L9R%201P8,Adult-Use Retail: CRSA1192547,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/307/674/avatar/1648491602-google-snyb.jpg?fit=crop&auto=format&w=140&h=140
Sessions Cannabis - Stoney Creek,369 Highway 8,"Stoney Creek, ON CA L8E 2E8",Canada,(905) 930-8166,stoneycreek@sessions.ca,https://www.sessions.ca/stoney-creek-369-highway-8-dispensary-menu,,,https://www.facebook.com/startyoursession,https://www.google.com/maps/dir/?api=1&destination=369%20Highway%208%20Stoney%20Creek%2C%20ON%20CA%20L8E%202E8,Adult-Use Retail: CRSA1210018,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/314/653/avatar/1643901689-sessions_logo.png?fit=crop&auto=format&w=140&h=140
Supergas Cannabis,"2255 Barton Street East, suite 7","Hamilton, ON CA L8H 7T4",Canada,905-560-0000,Supergascannabis@gmail.com,https://shopsupergas.com/,,,https://www.instagram.com/supergascannabis,https://www.google.com/maps/dir/?api=1&destination=2255%20Barton%20Street%20East%2C%20suite%207%20Hamilton%2C%20ON%20CA%20L8H%207T4,Adult-Use Retail: CROL1178595,10:00AM - 11:00PM,10:00AM - 11:00PM,10:00AM - 11:00PM,10:00AM - 11:00PM,10:00AM - 11:00PM,10:00AM - 11:00PM,11:00AM - 9:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/307/826/avatar/1618424072-supergas_ig_1.jpg?fit=crop&auto=format&w=140&h=140
Sessions Cannabis - Carlisle,278 Carlisle Rd.,"Carlisle, ON CA L0R 1H2",Canada,(289) 895-9191,carlisle@sessions.ca,https://www.sessions.ca/carlisle-dispensary-menu,,,https://www.facebook.com/startyoursession,https://www.google.com/maps/dir/?api=1&destination=278%20Carlisle%20Rd.%20Carlisle%2C%20ON%20CA%20L0R%201H2,Adult-Use Retail: CRSA1195924,12:00PM - 7:00PM,12:00PM - 7:00PM,12:00PM - 7:00PM,12:00PM - 7:00PM,12:00PM - 7:00PM,12:00PM - 7:00PM,12:00PM - 5:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/309/250/avatar/1624038910-1608740292-sessions_cannabis_logo.png?fit=crop&auto=format&w=140&h=140
NIRVANA BUDZ,141 Hamilton Regional Road 8,"Stoney Creek, ON CA L8G 5C1",Canada,905-930-8827,nirvanabudz@yahoo.com,http://nirvanabudz.ca/,,,,https://www.google.com/maps/dir/?api=1&destination=141%20Hamilton%20Regional%20Road%208%20Stoney%20Creek%2C%20ON%20CA%20L8G%205C1,Adult-Use Retail: CRSA1178573,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:30AM - 8:00PM,10:30AM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/307/309/avatar/1616601426-STORE_FRONT.jpg?fit=crop&auto=format&w=140&h=140
Plug Canna6is - St Clair,538 St Clair Ave W,"Toronto, ON CA M6C 1A4",Canada,416-656-7584,info@plugcanna6is.ca,http://www.plugcanna6is.ca/,,,https://www.instagram.com/@thepluglovesyou,https://www.google.com/maps/dir/?api=1&destination=538%20St%20Clair%20Ave%20W%20Toronto%2C%20ON%20CA%20M6C%201A4,Adult-Use Retail: CRSA1205820,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 11:00PM,10:00AM - 11:00PM,10:00AM - 10:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/312/953/avatar/1636390767-screen_shot_2021-11-08_at_115848_am.png?fit=crop&auto=format&w=140&h=140
TakeOff Cannabis,9 Pine Street North,"Thorold, ON CA L2V 3Z9",Canada,905-227-8288,bret@takeoffcannabis.ca,https://www.takeoffcannabis.com/thorold,,,https://www.instagram.com/TAKEOFFTHOROLD,https://www.google.com/maps/dir/?api=1&destination=9%20Pine%20Street%20North%20Thorold%2C%20ON%20CA%20L2V%203Z9,Adult-Use Retail: CRSA1189272,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/308/024/avatar/1619621725-takeoff_final_logo-green_transparent-01.png?fit=crop&auto=format&w=140&h=140
The Hunny Pot Cannabis Co. - 40 Centennial Pkwy N,40 Centennial Pkwy N,"Hamilton, ON CA L8E 1H6",Canada,(647) 598-4044,hi@thehunnypot.com,https://thehunnypot.com/,,,https://www.facebook.com/TheHunnyPotLife,https://www.google.com/maps/dir/?api=1&destination=40%20Centennial%20Pkwy%20N%20Hamilton%2C%20ON%20CA%20L8E%201H6,,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,10:00AM - 7:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/309/657/avatar/1625843353-thp.jpeg?fit=crop&auto=format&w=140&h=140
Canna Cabana - Hamilton,1317 Barton St. E. Unit H09,"Hamilton, ON CA L8H 2V4",Canada,(905) 545-1317,cannacabanabarton@gmail.com,https://cannacabana.com/,,,https://www.instagram.com/canna.cabana,https://www.google.com/maps/dir/?api=1&destination=1317%20Barton%20St.%20E.%20Unit%20H09%20Hamilton%2C%20ON%20CA%20L8H%202V4,Adult-Use Retail: CRSA1162578,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/064/390/avatar/1585146215-cc_logoicon.jpg?fit=crop&auto=format&w=140&h=140
Island Smoke - Hamilton,1354 Barton st E,"Hamilton, ON CA L8H 2W3",Canada,(289) 389-4207,nick@islandsmoke.com,http://islandsmoke.com/,,,https://www.instagram.com/@islandsmokehamilton,https://www.google.com/maps/dir/?api=1&destination=1354%20Barton%20st%20E%20Hamilton%2C%20ON%20CA%20L8H%202W3,Adult-Use Retail: CRSA1200772,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/316/926/avatar/1649419229-island_smoke.jpg?fit=crop&auto=format&w=140&h=140
Broadway Cannabis,71 Broadway,"Orangeville, ON CA L9W 1K1",Canada,5193071300,info@broadwaycannabis.ca,https://www.broadwaycannabis.ca/,,,https://www.instagram.com/wearebroadway,https://www.google.com/maps/dir/?api=1&destination=71%20Broadway%20Orangeville%2C%20ON%20CA%20L9W%201K1,Adult-Use Retail: CRSA1172647,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,11:00AM - 6:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/308/112/avatar/1637977623-broadwaycannabisblogo.jpg?fit=crop&auto=format&w=140&h=140
TYME CANNABIS,1142 Barton St E,"Hamilton, ON CA L8H 2V1",Canada,(905) 296 6800,hi@tymecannabis.co,https://www.tymecannabis.co/,,,https://www.instagram.com/@TymeCannabis,https://www.google.com/maps/dir/?api=1&destination=1142%20Barton%20St%20E%20Hamilton%2C%20ON%20CA%20L8H%202V1,Adult-Use Retail: CRSA1199319,11:00AM - 9:00PM,11:00AM - 9:00PM,11:00AM - 9:00PM,11:00AM - 10:00PM,11:00AM - 10:00PM,11:00AM - 10:00PM,12:00PM - 6:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/314/080/avatar/1640026075-screen_shot_2021-12-20_at_13311_pm.png?fit=crop&auto=format&w=140&h=140
Barttowa Tree,1081 Barton Street East,"Hamilton, Ontario CA L8L 3E2",Canada,9055451192,dispensary@barttowatree.ca,https://www.barttowatree.ca/,,,,https://www.google.com/maps/dir/?api=1&destination=1081%20Barton%20Street%20East%20Hamilton%2C%20Ontario%20CA%20L8L%203E2,Adult-Use Retail: CRSA1187475,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/307/359/avatar/1619112292-bt_logo_.png?fit=crop&auto=format&w=140&h=140
Sessions Cannabis - Steel Town,1096 Barton St E,"Hamilton, ON CA L8H2V1",Canada,905-393-9333,steeltown@sessions.ca,https://www.sessions.ca/barton-hamilton-dispensary-menu,,,https://www.facebook.com/startyoursession,https://www.google.com/maps/dir/?api=1&destination=1096%20Barton%20St%20E%20Hamilton%2C%20ON%20CA%20L8H2V1,Adult-Use Retail: CRSA1172751,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 9:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/304/136/avatar/1598624020-Sessions_Cannabis_Logo.png?fit=crop&auto=format&w=140&h=140
True North Cannabis Co. - Hamilton,326 Ottawa St. N,"Hamilton, ON CA L8H 4A1",Canada,289 678 1855,info@tncc.ca,https://tncc.ca/,,,,https://www.google.com/maps/dir/?api=1&destination=326%20Ottawa%20St.%20N%20Hamilton%2C%20ON%20CA%20L8H%204A1,Adult-Use Retail: 1044480,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 9:00PM,10:00AM - 9:30PM,10:00AM - 9:00PM,10:00AM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/306/861/avatar/1616589949-TNCC-Logo-New.jpg?fit=crop&auto=format&w=140&h=140
Satica Cannabis - Orangeville,121 Broadway,"Orangeville, ON CA L9W 1K2",Canada,519-307-7307,info@mysatica.com,http://mysatica.com/,,,,https://www.google.com/maps/dir/?api=1&destination=121%20Broadway%20Orangeville%2C%20ON%20CA%20L9W%201K2,Adult-Use Retail: CRSA1172414,10:00AM - 7:00PM,10:00AM - 7:00PM,10:00AM - 7:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,11:00AM - 6:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/306/142/avatar/1609012630-Screen_Shot_2020-12-26_at_2.56.55_PM.png?fit=crop&auto=format&w=140&h=140
NEKU Cannabis - Stoney Creek,89 King St E,"Stoney Creek, ON CA L8G 1K5",Canada,905-664-2340,info@nekucannabis.com,https://nekucannabis.com/,,,https://www.facebook.com/neku420,https://www.google.com/maps/dir/?api=1&destination=89%20King%20St%20E%20Stoney%20Creek%2C%20ON%20CA%20L8G%201K5,"Adult-Use Retail: CRSA1172733 License #: CRSA1172733 License Holders Name: NEKU Investments Inc. Premises Name and Address: 89 KING ST E STONEY CREEK, ON L8G1K5",9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 9:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/306/360/avatar/1610109784-Screen_Shot_2021-01-08_at_7.36.41_AM.png?fit=crop&auto=format&w=140&h=140
GrassStation,53 Dundas Street East,"Waterdown, ON CA L8B 0X1",Canada,844-727-7420,gary@grassstationonline.ca,https://www.grassstationonline.ca/,,,,https://www.google.com/maps/dir/?api=1&destination=53%20Dundas%20Street%20East%20Waterdown%2C%20ON%20CA%20L8B%200X1,Adult-Use Retail: CROL1167331,11:00AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 8:00PM,10:00AM - 8:00PM,12:00PM - 8:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/307/562/avatar/1616165331-Logo_jpeg_new.jpg?fit=crop&auto=format&w=140&h=140
Mystic’s Cannabis – Kenilworth,135 Kenilworth Ave N,"Hamilton, ON CA L8H 4R7",Canada,(905) 575-4274,info@mysticscannabis.ca,https://www.mysticscannabis.ca/,,,https://www.instagram.com/mystics_cannabis,https://www.google.com/maps/dir/?api=1&destination=135%20Kenilworth%20Ave%20N%20Hamilton%2C%20ON%20CA%20L8H%204R7,Adult-Use Retail: CRSA1207260,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/320/995/avatar/1658593426-mystic-cannabis.png?fit=crop&auto=format&w=140&h=140
Star Buds Cannabis Co. - Innisfil,"Unit 1, 813 Innisfil Beach Road","Innisfil, ON CA L9S 2C3",Canada,(705) 294 - 0466,hello@starbuds.co,https://www.starbuds.co/,,,https://www.instagram.com/starbuds_on,https://www.google.com/maps/dir/?api=1&destination=Unit%201%2C%20813%20Innisfil%20Beach%20Road%20Innisfil%2C%20ON%20CA%20L9S%202C3,Adult-Use Retail: CRSA1188481,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/305/973/avatar/1607453643-Screen_Shot_2020-12-08_at_1.52.14_PM.png?fit=crop&auto=format&w=140&h=140
